fuel_type_cleaned,make_id,transmission_cleaned,number_of_speed,model_cleaned,model,id_model,code_model,version,engine,id_version,msrp_incl_tax,brand,country,date_extraction,trim,cluster_label,unique_engines,msrp_max,msrp_min,date_min,date_max,umap_dim1,umap_dim2,hp,kilowatts,wheel_drive,liter,seats,closest_cluster,similarity_score,llm_match,explanation,mean_price_per_cluster,price_similarity_score,is_match,closest_version,similarity_score_version,unified_id,num_versions,closest_id_version,closest_version_name,similarity_score_percent,num_versions_calculate_similarity_score_percentages,llm_match_version,explanation_version,num_versions_matching_validation_version,expert_validation,stage,msrp_incl_tax_min_match,msrp_incl_tax_max_match,msrp_incl_tax_min_match,msrp_incl_tax_max_match,num_versions_matching_df_final,num_versions_cluster_label_df,num_versions_number_of_clusters_f
ice_gasoline,1ew5d5g1ugg0vf,auto,0,kona,nuova kona,c976e46c402d6708f2aff4c95afcfa1a09e43fac3f4fe811757682bd49f945e4,italy|hyundai|nuova-kona,nuova kona xline plus 1.6 t-gdi dct 2wd benzina automatico 5 seats,1.6 t-gdi dct 2wd benzina automatica 5 seats,66519ad7aadd5c164bf9a6d2629056a9cff29ae228aa2a25497ff8735d305991,31800.0,hyundai,italy,2024-10-10 00:00:00+00:00,xline plus,132,['1.6 t-gdi dct 2wd benzina automatica 5 seats'],31800.0,31800.0,2024-10-10 00:00:00+00:00,2024-11-28 00:00:00+00:00,1.29866,16.432844,,,2,1.6,5.0,NO,No valid cluster found (date_extraction match; trim mismatch; model mismatch; fuel mismatch),,,31800.0,-1.0,NEW VERSION,NO VALID CLUSTER,-1.0,66519ad7aadd5c164bf9a6d2629056a9cff29ae228aa2a25497ff8735d305991,1,,,-100.0,1,,,1,reviewed,,31800.0,31800.0,31800.0,31800.0,1,1,1
ev,als4zhz7zdd001,auto,0,Ioniq 6,ioniq 6,2d3415a6e9905e7358bb0ec2d0768a20471f1b7970350db1e1ef10a9ab7b4da9,italy|hyundai|ioniq-6,"ioniq 6 progress 53,0 kwh 2wd electric automatico","53,0 kwh 2wd",666a2e73dcf97942fc53b2b5b01aabb1b0f332e07d7c90f2de4e4b412cba47e4,47550.0,hyundai,italy,2022-12-02 00:00:00+00:00,progress,133,"['53,0 kwh 2wd']",47550.0,47550.0,2022-12-02 00:00:00+00:00,2023-09-04 00:00:00+00:00,4.091367,9.110925,,53.0,2,,,326,0.05466282391601776,No,"The two versions are both Hyundai Ioniq 6 Progress trims with 2WD and automatic transmissions. However, the battery capacity and engine specifications differ significantly. One has a 53.0 kWh engine, while the other has a 77.4 kWh engine. This difference in battery capacity impacts range, performance, and potentially other features, making them distinct versions.",47550.0,0.9018576936558009,NOT SURE,326,0.6145616704208675,666a2e73dcf97942fc53b2b5b01aabb1b0f332e07d7c90f2de4e4b412cba47e4_ec7372bb28925ae89ee315db3c1430614d7829fd05bceb74be91f4933a50451f,3,ec7372bb28925ae89ee315db3c1430614d7829fd05bceb74be91f4933a50451f,"ioniq 6 progress 77,4 kwh 2wd electric automatico 5 seats",61.456167042086754,3,No,"The two versions are both Hyundai Ioniq 6 Progress trims with 2WD and automatic transmissions. However, the battery capacity and engine specifications differ significantly. One has a 53.0 kWh engine, while the other has a 77.4 kWh engine. This difference in battery capacity impacts range, performance, and potentially other features, making them distinct versions.",3,reviewed, llm disapproval,47550.0,52300.0,47550.0,52300.0,3,3,3
ev,als4zhz7zdd458,auto,0,Ioniq 6,ioniq 6,2d3415a6e9905e7358bb0ec2d0768a20471f1b7970350db1e1ef10a9ab7b4da9,italy|hyundai|ioniq-6,ioniq 6 progress 53 kwh 2wd electric automatico 5 seats,53 kwh 2wd electric automatica 5 seats,95504f12c9a10fb5583dec4145da7ca8d2e3ddf351f1d56e1eaee6228c84c853,47550.0,hyundai,italy,2023-09-14 00:00:00+00:00,progress,200,"['53 kwh 2wd', '53 kwh 2wd electric automatica', '53 kwh 2wd electric automatica 5 seats']",47850.0,47550.0,2023-09-14 00:00:00+00:00,2024-11-28 00:00:00+00:00,-14.524673,2.4964018,,53.0,2,,5.0,326,0.054479282119480624,No,"The versions are different trims of the Ioniq 6. While both are 'progress' trim, 2WD, and automatic, they have different battery capacities (53 kWh vs 77.4 kWh) impacting range and potentially other performance characteristics.  This difference is significant enough to consider them distinct versions.",47766.666666666664,0.9954640614096302,NOT SURE,133,0.6630341277968574,666a2e73dcf97942fc53b2b5b01aabb1b0f332e07d7c90f2de4e4b412cba47e4_ec7372bb28925ae89ee315db3c1430614d7829fd05bceb74be91f4933a50451f,3,666a2e73dcf97942fc53b2b5b01aabb1b0f332e07d7c90f2de4e4b412cba47e4,"ioniq 6 progress 53,0 kwh 2wd electric automatico",66.30341277968574,3,Yes,"The two versions are both Hyundai Ioniq 6 Progress trims with 2WD and automatic transmissions. They also have the same battery capacity (53 kWh) and engine specifications. Therefore, they are considered a well match.",3,reviewed, llm approval,47550.0,52300.0,47550.0,52300.0,3,3,3
ev,als4zhz7zdd521,auto,0,Ioniq 6,ioniq 6,2d3415a6e9905e7358bb0ec2d0768a20471f1b7970350db1e1ef10a9ab7b4da9,italy|hyundai|ioniq-6,"ioniq 6 progress 77,4 kwh 2wd electric automatico 5 seats","77,4 kwh 2wd electric automatica 5 seats",ec7372bb28925ae89ee315db3c1430614d7829fd05bceb74be91f4933a50451f,52000.0,hyundai,italy,2023-09-14 00:00:00+00:00,progress,326,"['77,4 kwh', '77,4 kwh 2wd electric automatica', '77,4 kwh 2wd electric automatica 5 seats', '77,4 kwh electric automatica', '77,4 kwh electric automatica 2wd', '77,4 kwh electric automatica 2wd 5 seats']",52300.0,52000.0,2023-09-14 00:00:00+00:00,2024-11-28 00:00:00+00:00,-21.916653,7.711305,,77.4,2,,5.0,200,0.07597024236063038,No,"The versions are both Hyundai Ioniq 6 in the 'progress' trim with 2WD and automatic transmissions. However, they have significantly different battery capacities (53 kWh vs 77.4 kWh), which impacts range, performance, and potentially price. This difference is substantial enough to warrant classifying them as distinct versions, despite sharing other characteristics.",52216.666666666664,0.9106287902968402,NOT SURE,133,0.6139278505415275,666a2e73dcf97942fc53b2b5b01aabb1b0f332e07d7c90f2de4e4b412cba47e4_ec7372bb28925ae89ee315db3c1430614d7829fd05bceb74be91f4933a50451f,3,666a2e73dcf97942fc53b2b5b01aabb1b0f332e07d7c90f2de4e4b412cba47e4,"ioniq 6 progress 53,0 kwh 2wd electric automatico",61.39278505415275,3,No,"The two versions are both Hyundai Ioniq 6 Progress trims with 2WD and automatic transmissions. However, the battery capacity and engine specifications differ significantly. One has a 53.0 kWh engine, while the other has a 77.4 kWh engine. This difference in battery capacity impacts range, performance, and potentially other features, making them distinct versions.",3,reviewed, llm disapproval,47550.0,52300.0,47550.0,52300.0,3,3,3
mhev_gasoline,g4s6k5g1ugg4d6,auto,0,i30,nuova i30,13aa166be1a99e39ae022defb301dc05bb7c9f64d8eaa81b95a0fde344411cb9,italy|hyundai|nuova-i30,i30 prime 1.0 t-gdi 120cv 48v dct hybrid (benzina) automatico,1.0 t-gdi 120cv 48v dct,68ecf8d4fc5561233eb0188f60f3719937e25b90ec17cf42bb4fb27610336c04,28450.0,hyundai,italy,2022-06-09 00:00:00+00:00,prime,134,['1.0 t-gdi 120cv 48v dct'],28900.0,28450.0,2022-06-09 00:00:00+00:00,2022-12-02 00:00:00+00:00,-11.985293,8.985821,120.0,,,1.0,,NO,No valid cluster found (trim mismatch; model mismatch; transmission mismatch; fuel mismatch),,,28533.333333333332,-1.0,NEW VERSION,NO VALID CLUSTER,-1.0,68ecf8d4fc5561233eb0188f60f3719937e25b90ec17cf42bb4fb27610336c04,1,,,-100.0,1,,,1,reviewed,,28450.0,28900.0,28450.0,28900.0,1,1,1
mhev_gasoline,sws6k5g17gg2n2,manual,0,i20,i20,bb4ef382108a7251ff40e6d5976f225010162b22a161da0c34dbe67e00c56d4d,italy|hyundai|i20,i20 connectline my25 1.0 t-gdi 100cv 48v hybrid (benzina) manuale 2wd 5 seats,1.0 t-gdi 100cv 48v hybrid 48v (benzina) manuale 2wd 5 seats,690ca135c597e54fe8e793aca98e60cd00271b3778f011155f765cb63ae6b4fa,22150.0,hyundai,italy,2024-05-24 00:00:00+00:00,connectline my25,135,"['1.0 t-gdi 100cv 48v hybrid 48v (benzina) manuale 2wd', '1.0 t-gdi 100cv 48v hybrid 48v (benzina) manuale 2wd 5 seats']",22150.0,22150.0,2024-05-24 00:00:00+00:00,2024-07-25 00:00:00+00:00,15.264014,16.395098,100.0,,2,1.0,5.0,NO,No valid cluster found (trim mismatch; model mismatch; transmission mismatch; fuel mismatch),,,22150.0,-1.0,NEW VERSION,NO VALID CLUSTER,-1.0,690ca135c597e54fe8e793aca98e60cd00271b3778f011155f765cb63ae6b4fa,1,,,-100.0,1,,,1,reviewed,,22150.0,22150.0,22150.0,22150.0,1,1,1
mhev_gasoline,gtw5d5g17gg1ek,manual,0,tucson,tucson,47973c90a328daa7c4de47a07c76525c1bc9e13f7549893b074be8570d215144,italy|hyundai|tucson,tucson xtech 1.6 t-gdi 150cv 48v mt hybrid (benzina) manuale 2wd,1.6 t-gdi 150cv 48v mt hybrid 48v (benzina) manuale 2wd,6a0be04366ff0cdebb51dddb74e5121e20d50d7f0e3d98352c7b3650a661de35,30400.0,hyundai,italy,2022-08-04 00:00:00+00:00,xtech,137,"['1.6 t-gdi 150cv 48v mt', '1.6 t-gdi 150cv 48v mt hybrid 48v (benzina) manuale', '1.6 t-gdi 150cv 48v mt hybrid 48v (benzina) manuale 2wd']",31950.0,30400.0,2022-08-04 00:00:00+00:00,2024-04-19 00:00:00+00:00,10.511966,-14.988783,150.0,,2,1.6,,273,0.10959324045346122,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical. The engines are very similar, with the first set of versions providing more detail in the engine description string.  The horsepower is consistent at 150hp. The minor variations in the engine string and the missing data in the second version do not outweigh the strong similarities in key features.",31235.585585585584,0.9689802864023767,TRUE,273,0.6735178773845518,6a0be04366ff0cdebb51dddb74e5121e20d50d7f0e3d98352c7b3650a661de35_cb0ea7bfa16c00d4404387b31d1173d7ecc547c5d428265f1046737c27429b2d,2,cb0ea7bfa16c00d4404387b31d1173d7ecc547c5d428265f1046737c27429b2d,nuova tucsonxtech1.6 t-gdi 150cv 48v mt,67.35178773845519,2,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical. The engines are very similar, with the first set of versions providing more detail in the engine description string.  The horsepower is consistent at 150hp. The minor variations in the engine string and the missing data in the second version do not outweigh the strong similarities in key features.",2,reviewed, llm approval,30100.0,31950.0,30100.0,31950.0,2,2,2
mhev_gasoline,gtw5d5g17gg0iu,manual,0,tucson,nuova tucson,6edd64f9178a993e7c4a8e5f10ee347ee889c0e7733debae13975e7937602b68,italy|hyundai|nuova-tucson,nuova tucsonxtech1.6 t-gdi 150cv 48v mt,1.6 t-gdi 150cv 48v mt,cb0ea7bfa16c00d4404387b31d1173d7ecc547c5d428265f1046737c27429b2d,30100.0,hyundai,italy,2022-06-09 00:00:00+00:00,xtech,273,['1.6 t-gdi 150cv 48v mt'],30400.0,30100.0,2022-06-09 00:00:00+00:00,2022-07-28 00:00:00+00:00,2.8331366,-12.3898115,150.0,,,1.6,,137,0.3941290650602957,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical. The engines are very similar, with the first set of versions providing a slightly more detailed description. The horsepower is consistent at 150hp.  The 2wd drivetrain in the second set aligns with the lack of 4wd specification in the first, suggesting 2wd is likely. The minor variations in the engine string and the missing data in the second version do not outweigh the strong similarities in key features.",30266.666666666668,0.9679872603881415,TRUE,137,0.6472443923536436,6a0be04366ff0cdebb51dddb74e5121e20d50d7f0e3d98352c7b3650a661de35_cb0ea7bfa16c00d4404387b31d1173d7ecc547c5d428265f1046737c27429b2d,2,6a0be04366ff0cdebb51dddb74e5121e20d50d7f0e3d98352c7b3650a661de35,tucson xtech 1.6 t-gdi 150cv 48v mt hybrid (benzina) manuale 2wd,64.72443923536436,2,Yes,"The fuel_type_cleaned, transmission_cleaned, model_cleaned, and trim are identical. The engines are very similar, with the first set of versions providing a slightly more detailed description. The horsepower is consistent at 150hp.  The 2wd drivetrain in the second set aligns with the lack of 4wd specification in the first, suggesting 2wd is likely. The minor variations in the engine string and the missing data in the second version do not outweigh the strong similarities in key features.",2,reviewed, llm approval,30100.0,31950.0,30100.0,31950.0,2,2,2
ice_gasoline,1ew5k5g1ubb130,auto,0,kona,nuova kona,c976e46c402d6708f2aff4c95afcfa1a09e43fac3f4fe811757682bd49f945e4,italy|hyundai|nuova-kona,nuova kona n line 1.0 t-gdi dct 2wd benzina automatico,1.0 t-gdi dct 2wd benzina automatica,6f4f3a712bb334ab8b85ebc985693bd1b85bcb6df3557187d01cd7e53b8e5cb4,31500.0,hyundai,italy,2023-07-13 00:00:00+00:00,n line,139,"['1.0 t-gdi dct 2wd', '1.0 t-gdi dct 2wd benzina automatica']",31500.0,31500.0,2023-07-13 00:00:00+00:00,2023-11-23 00:00:00+00:00,-8.876097,6.8983054,,,2,1.0,,45,0.06692925599578459,No,"Although both versions are Hyundai Kona N Line with automatic transmissions, 2WD, and gasoline engines, the engine sizes differ significantly (1.0L vs. 1.6L).  This impacts performance and fuel efficiency and makes them distinct versions.",31500.0,-1.0,NOT SURE,NO VALID CLUSTER,-1.0,6f4f3a712bb334ab8b85ebc985693bd1b85bcb6df3557187d01cd7e53b8e5cb4,1,,,-100.0,1,,,1,reviewed, llm disapproval,31500.0,31500.0,31500.0,31500.0,1,1,1
ice_gasoline,j9w5k5g17dd0qn,manual,0,kona,kona,aa7b398ea8219fd0b5aa9d1ef60f0ae0d8411c931f1d98a6512daa12a796490e,italy|hyundai|kona,kona xtech 1.0 t-gdi 120cv mt benzina manuale,1.0 t-gdi 120cv mt,7197a096fb9cfaccc412f3a13f674e3831da52470ab50e0f6e4d0a452d36f1da,22400.0,hyundai,italy,2023-05-02 00:00:00+00:00,xtech,141,['1.0 t-gdi 120cv mt'],22400.0,22400.0,2023-05-02 00:00:00+00:00,2023-05-02 00:00:00+00:00,1.5008745,-16.002016,120.0,,,1.0,,156,0.9619324167260004,Yes,"Both versions are Hyundai Kona XTech with the same 1.0 T-GDI 120cv MT engine and manual transmission.  The model names are slightly different (""Kona"" vs ""Nuova Kona""), which likely indicates a model year refresh, but the core characteristics are identical.  The missing data in the second version prevents a full comparison, but the key matching attributes strongly suggest these are the same version.",22400.0,1.0,TRUE,156,0.7635831922549878,a0c83261410305ebafef2ea2fa16905b9304f5169491738a90b6108cf1f3dd72_c836327ab964ee4513fc01b868582b19710c4e8a253ef95c9620a6b8859c1de8,4,7bb5ade4e9c79a6f12902fff9170bfc468843e8c01f3b8c81c29d4d2839b9837,nuova konaxtech1.0 t-gdi 120cv mt,76.35831922549879,4,Yes,"Both versions are Hyundai Kona XTech with the same 1.0 T-GDI 120cv MT engine and manual transmission.  The model names are slightly different (""Kona"" vs ""Nuova Kona""), which likely indicates a model year refresh, but the core characteristics are identical.  The missing data in the second version prevents a full comparison, but the key matching attributes strongly suggest these are the same version.",4,reviewed, llm approval,22400.0,26700.0,22400.0,26700.0,4,4,4
ice_gasoline,j9w5k5g17dd0es,manual,0,kona,nuova kona,c976e46c402d6708f2aff4c95afcfa1a09e43fac3f4fe811757682bd49f945e4,italy|hyundai|nuova-kona,nuova konaxtech1.0 t-gdi 120cv mt,1.0 t-gdi 120cv mt,7bb5ade4e9c79a6f12902fff9170bfc468843e8c01f3b8c81c29d4d2839b9837,22400.0,hyundai,italy,2022-06-09 00:00:00+00:00,xtech,156,['1.0 t-gdi 120cv mt'],22400.0,22400.0,2022-06-09 00:00:00+00:00,2022-06-09 00:00:00+00:00,1.5098939,-16.011494,120.0,,,1.0,,141,0.9816547745797256,Yes,"Both versions are Hyundai Kona XTech with the same 1.0 T-GDI 120cv MT engine and manual transmission. The ""Nuova Kona"" designation likely signifies a model year update but doesn't change the core vehicle characteristics.  Despite missing data in the second version, the key identifying features (fuel type, transmission, model, engine, and trim) all align.",22400.0,1.0,TRUE,141,0.7635831922549878,a0c83261410305ebafef2ea2fa16905b9304f5169491738a90b6108cf1f3dd72_c836327ab964ee4513fc01b868582b19710c4e8a253ef95c9620a6b8859c1de8,4,7197a096fb9cfaccc412f3a13f674e3831da52470ab50e0f6e4d0a452d36f1da,kona xtech 1.0 t-gdi 120cv mt benzina manuale,76.35831922549879,4,Yes,"Both versions are Hyundai Kona XTech with the same 1.0 T-GDI 120cv MT engine and manual transmission. The ""Nuova Kona"" designation likely signifies a model year update but doesn't change the core vehicle characteristics.  Despite missing data in the second version, the key identifying features (fuel type, transmission, model, engine, and trim) all align.",4,reviewed, llm approval,22400.0,26700.0,22400.0,26700.0,4,4,4
ice_gasoline,1ew5k5g17dd727,manual,0,kona,nuova kona,c976e46c402d6708f2aff4c95afcfa1a09e43fac3f4fe811757682bd49f945e4,italy|hyundai|nuova-kona,nuova kona xtech 1.0 t-gdi mt 2wd benzina manuale 5 seats,1.0 t-gdi mt 2wd benzina manuale 5 seats,a0c83261410305ebafef2ea2fa16905b9304f5169491738a90b6108cf1f3dd72,26700.0,hyundai,italy,2024-10-10 00:00:00+00:00,xtech,212,['1.0 t-gdi mt 2wd benzina manuale 5 seats'],26700.0,26700.0,2024-10-10 00:00:00+00:00,2024-11-28 00:00:00+00:00,-14.2820635,11.480333,,,2,1.0,5.0,269,0.04527730305230608,Yes,"Despite minor differences in the version and engine names (likely due to data variations or updates), the core features like fuel type, transmission, model, trim, and engine size (1.0L) are consistent.  The missing horsepower/kilowatt values in one set prevent a precise comparison, but given the identical MSRP in the first dataset and the overall feature alignment, it's highly probable these represent the same car version.",26700.0,0.8754681647940075,TRUE,269,0.5817245955267429,a0c83261410305ebafef2ea2fa16905b9304f5169491738a90b6108cf1f3dd72_c836327ab964ee4513fc01b868582b19710c4e8a253ef95c9620a6b8859c1de8,4,c836327ab964ee4513fc01b868582b19710c4e8a253ef95c9620a6b8859c1de8,kona xtech 1.0 t-gdi 120cv mt benzina manuale,58.1724595526743,4,Yes,"The 'version' attribute in the first set of versions is 'nuova kona xtech 1.0 t-gdi mt 2wd benzina manuale 5 seats' and in the second set of versions is 'kona xtech 1.0 t-gdi 120cv mt benzina manuale'. The difference is in the model name ('nuova kona' vs. 'kona') and the horsepower ('120cv' is not present in the first set). However, all other key attributes like 'fuel_type_cleaned' (ice_gasoline), 'transmission_cleaned' (manual), 'model_cleaned' (kona), 'engine' (1.0 t-gdi mt), and 'trim' (xtech) are identical. Given the minor nature of the differences and the overall feature alignment, it's highly probable that these represent the same car version.",4,reviewed, llm approval,22400.0,26700.0,22400.0,26700.0,4,4,4
ice_gasoline,j9w5k5g17dd0o3,manual,0,kona,nuova kona,c976e46c402d6708f2aff4c95afcfa1a09e43fac3f4fe811757682bd49f945e4,italy|hyundai|nuova-kona,kona xtech 1.0 t-gdi 120cv mt benzina manuale,1.0 t-gdi 120cv mt,c836327ab964ee4513fc01b868582b19710c4e8a253ef95c9620a6b8859c1de8,23000.0,hyundai,italy,2022-07-03 00:00:00+00:00,xtech,269,['1.0 t-gdi 120cv mt'],23500.0,23000.0,2022-07-03 00:00:00+00:00,2023-01-09 00:00:00+00:00,-1.6823431,-5.3040953,120.0,,,1.0,,141,0.0820377874818359,Yes,"The core features identifying the car versions are identical: 'fuel_type_cleaned' (ice_gasoline), 'transmission_cleaned' (manual), 'model_cleaned' (kona), 'engine' (1.0 t-gdi 120cv mt), and 'trim' (xtech). The 'version' field also matches substantially, with the only difference being 'kona' vs. 'nuova kona', suggesting a minor model year update.  The missing data in the second set of versions doesn't contradict this strong match based on key attributes.",23375.0,0.9582887700534759,TRUE,141,0.6755944008918542,a0c83261410305ebafef2ea2fa16905b9304f5169491738a90b6108cf1f3dd72_c836327ab964ee4513fc01b868582b19710c4e8a253ef95c9620a6b8859c1de8,4,7197a096fb9cfaccc412f3a13f674e3831da52470ab50e0f6e4d0a452d36f1da,kona xtech 1.0 t-gdi 120cv mt benzina manuale,67.55944008918541,4,Yes,"The versions are well-matched based on the following key attributes:

- **Fuel Type**: Both versions are gasoline-powered.
- **Transmission**: Both versions have manual transmissions.
- **Model**: Both versions are Hyundai Kona models.
- **Engine**: Both versions have the same 1.0 T-GDI 120cv MT engine.
- **Trim**: Both versions have the XTech trim.

The only difference between the versions is in the model name (""Kona"" vs ""Nuova Kona""), which likely indicates a minor model year update. However, this difference is not significant enough to consider the versions as mismatched.",4,reviewed, llm approval,22400.0,26700.0,22400.0,26700.0,4,4,4
